source,target,color
77427,77409,16
77427,78396,16
77427,78410,16
77427,79322,16
77427,74232,16
77427,73111,16
77427,73157,16
77427,74214,16
77427,74215,16
77427,74234,16
77427,75328,16
77427,72107,16
77427,79323,16
77427,80285,16
77427,75307,16
77427,72085,16
77427,74213,16
77427,74233,16
77427,75329,16
77427,79320,16
77427,77429,16
77427,76399,16
77427,78385,16
77427,77428,16
77427,76386,16
77427,76398,16
77427,78409,16
77427,79321,16
77427,72106,16
77427,76372,16
77427,79310,16
77427,81241,16
78408,73136,16
78408,74195,16
78408,80276,16
78408,75309,16
78408,79286,16
78408,73135,16
78408,76354,16
78408,77382,16
78408,81242,16
78408,82180,16
78408,73083,16
78408,74176,16
78408,77381,16
78408,77397,16
78408,79298,16
78408,80268,16
78408,80269,16
78408,72044,16
78408,73094,16
78408,73113,16
78408,73156,16
78408,74231,16
78408,75278,16
78408,75310,16
78408,76402,16
78408,77411,16
78408,77430,16
78408,78397,16
78408,80254,16
78408,80255,16
78408,80270,16
78408,73063,16
78408,75246,16
78408,75306,16
78408,75308,16
78408,76401,16
78408,77369,16
78408,77409,16
78408,78364,16
78408,78396,16
78408,78410,16
78408,79322,16
78408,80286,16
78408,69860,16
78408,74232,16
78408,76371,16
78408,76385,16
78408,78412,16
78408,79311,16
78408,79324,16
78408,72060,16
78408,72087,16
78408,73111,16
78408,73157,16
78408,73158,16
78408,74214,16
78408,74215,16
78408,74234,16
78408,78386,16
78408,78387,16
78408,79300,16
78408,80237,16
78408,80256,16
78408,80278,16
78408,80288,16
78408,71977,16
78408,75328,16
78408,74130,16
78408,76314,16
78408,72086,16
78408,72107,16
78408,73134,16
78408,79323,16
78408,80285,16
78408,80287,16
78408,70963,16
78408,70979,16
78408,75307,16
78408,78374,16
78408,76333,16
78408,72085,16
78408,74213,16
78408,74233,16
78408,75329,16
78408,69810,16
78408,80277,16
78408,69798,16
78408,79320,16
78408,77429,16
78408,76399,16
78408,78385,16
78408,77428,16
78408,76384,16
78408,77383,16
78408,78376,16
78408,77396,16
78408,78365,16
78408,78375,16
78408,79277,16
78408,76386,16
78408,76398,16
78408,77370,16
78408,77410,16
78408,78398,16
78408,78409,16
78408,79276,16
78408,79312,16
78408,79321,16
78408,72106,16
78408,76372,16
78408,78411,16
78408,79310,16
78408,79299,20
78408,80280,16
78408,81220,16
78408,79309,16
78408,81241,16
78408,82181,16
60751,60752,4
60751,59581,4
60751,60695,4
60751,60738,4
60751,62033,4
60751,59604,4
60751,63242,4
60751,64358,4
60751,59625,4
60751,60753,4
60751,60754,4
60751,60757,4
60751,62069,4
60751,63241,4
60751,63263,4
60751,64350,4
60751,64378,4
60751,65550,4
60751,59656,4
60751,59657,4
60751,63278,4
60751,62079,4
60751,60765,4
60751,62097,4
60751,63251,4
60751,63252,4
60751,67638,4
60751,70953,4
60751,60768,4
60751,60756,4
60751,63280,4
60752,62067,4
60752,59581,4
60752,59604,4
60752,59625,4
60752,60757,4
60752,62055,4
60752,60737,4
60752,60768,4
60752,60756,4
60752,62066,4
60752,63280,4
62067,59581,4
62067,60695,4
62067,62033,4
62067,59604,4
62067,63242,4
62067,64358,4
62067,59625,4
62067,60753,4
62067,60754,4
62067,62055,4
62067,62069,4
62067,62082,4
62067,63241,4
62067,63263,4
62067,64350,4
62067,64378,4
62067,65550,4
62067,62080,4
62067,59656,4
62067,63278,4
62067,62079,4
62067,60765,4
62067,62097,4
62067,63251,4
62067,63252,4
62067,67638,4
62067,70953,4
62067,63310,4
62067,62099,4
62067,63280,4
62067,63295,4
59581,63214,4
59581,200074,23
59581,200083,23
59581,200084,23
59581,200090,23
59581,201151,23
63214,198003,10
63214,198004,10
63214,198015,10
63214,198016,10
63214,199079,10
63214,199080,10
200074,197924,23
200083,209961,23
200083,210877,23
200083,197923,23
200083,197924,23
200083,198988,23
200084,209961,23
200084,210877,23
200084,197923,23
200084,197924,23
200084,198988,23
200090,200097,2
201151,59590,23
60695,59590,4
60695,59604,4
60695,59625,4
60695,62079,4
60695,62095,4
60695,63292,4
60695,60737,4
60695,62066,4
60738,59604,4
60738,63242,4
60738,64358,4
60738,64369,4
60738,64370,4
60738,59625,4
60738,60741,4
60738,75294,4
60738,60753,4
60738,60754,4
60738,60757,4
60738,60779,4
60738,62055,4
60738,62069,4
60738,62082,4
60738,62098,4
60738,63241,4
60738,63263,4
60738,64350,4
60738,64378,4
60738,65507,4
60738,65550,4
60738,69818,4
60738,75309,4
60738,76395,4
60738,79286,4
60738,203418,4
60738,204357,4
60738,204358,4
60738,208097,10
60738,208098,10
60738,208112,10
60738,209054,10
60738,209055,10
60738,209063,10
60738,209976,10
60738,59656,4
60738,59657,4
60738,62079,4
60738,60765,4
60738,60768,4
60738,60756,4
60738,63280,4
62033,59590,4
62033,59604,4
62033,59625,4
62033,62079,4
62033,62095,4
62033,63292,4
62033,60737,4
62033,62066,4
59590,66603,10
59590,195914,10
59590,195927,10
59590,196969,10
59590,196975,10
59590,197942,10
59590,199010,10
59590,199017,10
65515,64378,4
65515,64390,4
65515,62078,4
65515,64388,4
65515,194888,10
65515,194889,10
65515,194925,10
65515,195970,10
65515,194924,10
65515,195956,10
65526,68679,11
65526,70870,11
65526,69780,11
65526,70860,11
65526,65536,11
65526,194888,10
65526,194889,10
65526,213508,1
65526,213523,1
65526,198003,10
65526,198004,10
65526,198015,10
65526,198016,10
65526,199079,10
65526,199080,10
65526,213524,1
66603,65507,10
66603,68679,11
66603,70870,11
66603,66610,11
66603,69780,11
66603,70860,11
66603,67638,11
66603,65536,11
66603,66586,11
66603,194888,10
66603,194889,10
195914,196969,10
195914,196975,10
195914,59604,10
195914,59625,10
195914,209054,10
195914,209063,10
195914,194888,10
195914,194889,10
195914,195937,10
195914,195938,10
195914,196970,10
195914,197959,10
195914,197989,10
195914,208160,10
195914,196992,10
195914,197005,10
195914,197977,10
195914,195939,10
195914,195947,10
195914,195948,10
195914,196984,10
195914,209062,10
195914,196983,10
195914,196991,10
195914,208144,10
195914,197006,10
195914,197020,10
195914,197960,10
195914,206271,8
195914,196976,10
195914,207165,10
195914,208143,10
195914,205306,8
195914,206272,8
195914,207181,10
195914,207182,10
195914,206268,10
195914,207179,10
195914,207180,10
195927,196969,10
195927,196975,10
195927,59604,10
195927,59625,10
195927,209054,10
195927,209055,10
195927,209063,10
195927,194888,10
195927,194889,10
195927,195937,10
195927,195938,10
195927,196970,10
195927,197959,10
195927,197989,10
195927,208160,10
195927,196992,10
195927,197005,10
195927,197977,10
195927,195939,10
195927,195947,10
195927,195948,10
195927,196984,10
195927,209062,10
195927,196983,10
195927,196991,10
195927,208144,10
195927,197006,10
195927,197020,10
195927,197960,10
195927,202531,10
195927,204473,10
195927,208096,10
195927,196976,10
195927,207165,10
195927,208143,10
195927,207181,10
195927,207182,10
195927,206268,10
195927,207179,10
195927,207180,10
196969,196975,10
196969,59604,10
196969,59625,10
196969,194888,10
196969,194889,10
196969,196970,10
196969,197959,10
196969,208160,10
196969,195970,10
196969,196992,10
196969,197005,10
196969,196984,10
196969,208144,10
196969,195913,10
196969,197006,10
196969,197960,10
196969,195926,10
196969,196961,10
196969,197952,10
196969,196976,10
196969,198003,10
196969,198004,10
196969,198015,10
196969,198016,10
196969,199079,10
196969,199080,10
196969,207165,10
196969,208143,10
196969,207151,10
196969,207181,10
196969,207182,10
196969,206268,10
196969,207179,10
196969,207180,10
196975,59604,10
196975,59625,10
196975,208097,10
196975,208098,10
196975,208112,10
196975,209054,10
196975,209055,10
196975,209063,10
196975,209976,10
196975,207154,10
196975,208129,10
196975,209072,10
196975,209085,10
196975,193825,10
196975,194888,10
196975,194889,10
196975,194902,10
196975,194904,10
196975,194906,10
196975,194923,10
196975,195936,10
196975,195937,10
196975,195938,10
196975,196970,10
196975,197959,10
196975,197989,10
196975,199056,10
196975,199068,10
196975,208128,10
196975,208160,10
196975,209071,10
196975,193826,10
196975,194890,10
196975,194903,10
196975,194907,10
196975,194925,10
196975,195957,10
196975,195970,10
196975,196992,10
196975,197005,10
196975,197965,10
196975,197971,10
196975,197977,10
196975,199046,10
196975,195939,10
196975,195947,10
196975,195948,10
196975,196984,10
196975,194901,10
196975,194905,10
196975,194920,10
196975,194921,10
196975,194924,10
196975,195945,10
196975,195956,10
196975,195969,10
196975,196980,10
196975,195946,10
196975,208088,10
196975,209967,10
196975,209968,10
196975,199038,10
196975,204448,10
196975,196974,10
196975,196981,10
196975,195952,10
196975,196983,10
196975,196991,10
196975,208144,10
196975,195913,10
196975,197006,10
196975,197020,10
196975,204473,10
196975,195926,10
196975,195966,10
196975,195967,10
196975,195968,10
196975,197003,10
196975,197004,10
196975,195978,10
196975,197017,10
196975,204438,10
196975,209084,10
196975,197987,10
196975,197988,10
196975,197999,10
196975,198000,10
196975,209996,10
196975,197972,10
196975,197978,10
196975,199030,10
196975,199031,10
196975,199039,10
196975,199045,10
196975,200120,10
196975,200127,10
196975,201247,2
196975,202460,2
196975,202467,2
196975,202474,2
196975,203484,10
196975,205290,10
196975,207168,10
196975,209101,10
196975,213455,12
196975,213467,12
196975,196976,10
196975,206239,10
196975,207165,10
196975,208143,10
196975,201376,10
196975,201377,10
196975,202557,10
196975,203544,10
196975,207181,10
196975,207182,10
196975,206268,10
196975,207179,10
196975,207180,10
196975,212564,12
197942,197959,10
197942,206256,10
197942,208160,10
197942,208144,10
197942,196961,10
197942,197952,10
197942,198003,10
197942,198004,10
197942,198015,10
197942,198016,10
197942,199079,10
197942,199080,10
197942,207165,10
197942,208143,10
197942,207181,10
197942,207182,10
199010,199017,10
199010,197989,10
199010,199056,10
199010,199068,10
199010,208160,10
199010,197005,10
199010,197977,10
199010,199046,10
199010,199057,10
199010,208144,10
199010,202552,10
199010,196961,10
199010,197951,10
199010,199045,10
199010,202460,2
199010,202467,2
199010,202474,2
199010,199025,10
199010,199069,10
199010,203468,2
199010,203478,2
199010,204376,17
199010,205241,17
199010,205242,17
199010,206239,10
199010,207165,10
199010,208143,10
199010,201376,10
199010,201377,10
199010,201387,10
199010,201388,10
199010,202557,10
199010,202594,10
199010,203544,10
199010,204474,10
199010,204487,10
199010,204523,10
199010,207181,10
199010,207182,10
199010,206325,10
199010,206326,10
199010,211724,10
199010,212581,10
199017,197959,10
199017,197989,10
199017,199056,10
199017,199068,10
199017,208160,10
199017,195957,10
199017,195970,10
199017,197971,10
199017,197977,10
199017,199046,10
199017,199057,10
199017,196983,10
199017,196991,10
199017,208144,10
199017,206258,10
199017,197988,10
199017,197999,10
199017,198000,10
199017,196961,10
199017,197951,10
199017,197952,10
199017,197972,10
199017,197978,10
199017,199030,10
199017,199031,10
199017,199039,10
199017,199045,10
199017,200120,10
199017,200127,10
199017,207168,10
199017,207196,12
199017,199025,10
199017,201259,2
199017,202466,2
199017,198003,10
199017,199069,10
199017,207149,10
199017,198004,10
199017,198015,10
199017,198016,10
199017,200148,2
199017,201289,2
199017,202473,2
199017,202481,2
199017,202482,2
199017,202496,2
199017,199079,10
199017,199080,10
199017,199092,10
199017,207165,10
199017,208143,10
199017,201387,10
199017,201388,10
199017,202593,10
199017,202594,10
199017,202607,10
199017,203544,10
199017,207181,10
199017,207182,10
199017,207183,10
199017,207197,12
199017,207211,12
199017,207210,12
199017,211724,10
199017,212581,10
59604,63242,4
59604,64358,4
59604,64369,4
59604,64370,4
63242,59625,4
63242,62054,4
63242,59656,4
63242,62079,4
63242,60737,4
63242,60765,4
63242,62078,4
63242,62066,4
63242,63280,4
64358,59625,4
64358,62054,4
64358,60757,4
64358,63263,4
64358,64350,4
64358,64378,4
64358,65507,4
64358,68679,11
64358,70870,11
64358,59656,4
64358,59657,4
64358,62079,4
64358,69780,11
64358,70860,11
64358,60737,4
64358,60765,4
64358,60756,4
64358,62078,4
64358,62066,4
64358,63262,4
64358,63276,4
64358,64388,4
64358,194888,10
64358,194889,10
64369,64370,4
64369,59625,4
64369,62054,4
64369,63263,4
64369,64378,4
64369,65507,4
64369,68679,11
64369,70870,11
64369,59656,4
64369,62079,4
64369,69780,11
64369,70860,11
64369,60737,4
64369,60765,4
64369,62066,4
64369,64388,4
64370,59625,4
64370,62054,4
64370,63263,4
64370,64378,4
64370,65507,4
64370,68679,11
64370,70870,11
64370,59656,4
64370,62079,4
64370,69780,11
64370,70860,11
64370,60737,4
64370,60765,4
64370,62066,4
64370,64388,4
62054,63241,4
62054,60720,0
62054,63323,0
62054,60721,0
62054,60740,0
64343,63251,4
64343,193825,10
64343,194888,10
64343,194889,10
64343,195970,10
64343,195954,10
64343,195953,10
64343,195966,10
199029,208160,6
199029,208144,6
199029,207184,5
199029,197003,5
199029,197987,5
199029,197988,5
199029,197999,5
199029,198000,5
199029,199024,5
199029,199055,5
199029,199066,5
199029,198012,5
199029,199044,5
199029,199067,5
199029,199077,5
199029,198013,5
199029,207165,6
199029,208143,6
199029,202537,6
199029,207181,6
199029,207182,6
199029,208164,5
200111,208160,6
200111,208144,6
200111,199024,5
200111,207196,6
200111,198013,5
200111,207165,6
200111,208143,6
200111,199105,6
200111,200112,6
200111,200119,6
200111,200126,6
200111,200145,6
200111,201235,6
200111,201246,6
200111,201258,6
200111,201273,6
200111,201288,6
200111,201306,6
200111,200173,6
200111,200174,6
200111,200192,6
200111,200193,6
200111,200207,6
200111,200208,6
200111,201344,6
200111,201360,6
200111,202537,6
200111,207181,6
200111,207182,6
200111,207197,6
200111,207211,6
200111,207210,6
200111,208164,5
200111,213454,6
201234,208160,6
201234,208144,6
201234,199024,5
201234,198013,5
201234,207165,6
201234,208143,6
201234,200126,6
201234,200174,6
201234,200192,6
201234,200193,6
201234,200207,6
201234,200208,6
201234,201344,6
201234,201360,6
201234,201376,6
201234,201377,6
201234,202537,6
201234,202557,6
201234,207181,6
201234,207182,6
201234,207197,6
201234,207211,6
201234,207210,6
201234,208164,5
201234,213454,6
59630,60741,0
59630,60720,0
59630,60721,0
59630,60740,0
60741,60757,0
60741,62055,0
60741,62069,0
60741,63325,0
60741,81219,0
60741,59650,0
60741,62080,0
60741,59656,4
60741,63278,0
60741,75278,0
60741,62095,0
60741,63292,0
60741,60720,0
60741,63308,0
60741,63326,0
60741,70861,0
60741,72998,0
60741,80235,0
60741,80253,0
60741,60721,0
60741,60740,0
60741,63310,0
60741,69861,18
60741,82184,18
60741,83136,0
60741,60768,0
60741,65604,0
60741,62096,0
60741,65551,0
60741,64434,0
60741,63280,0
60741,63295,0
60741,64451,0
60741,64452,0
60741,82158,0
60741,83108,0
60741,83107,0
73136,75309,16
73136,59650,0
73136,73094,16
73136,63307,0
73136,63322,0
73136,63323,0
73136,76401,16
73136,77409,16
73136,78396,16
73136,78410,16
73136,79324,16
73136,73111,16
73136,73157,16
73136,73158,16
73136,74214,16
73136,74234,16
73136,77408,16
73136,75328,16
73136,63309,0
73136,63324,0
73136,79323,16
73136,80285,16
73136,64405,0
73136,75307,16
73136,70914,22
73136,70930,22
73136,65621,3
73136,65639,3
73136,65640,3
73136,66680,3
73136,74213,16
73136,74233,16
73136,75329,16
73136,71965,22
73136,69907,22
73136,77429,16
73136,72003,22
73136,72014,22
73136,76399,16
73136,73045,22
73136,73052,22
73136,72015,22
73136,72030,22
73136,77396,16
73136,76398,16
73136,79321,16
73136,73064,22
73136,79310,16
73136,75276,16
73136,75292,16
73136,77426,16
74195,75309,16
74195,81242,16
74195,82180,16
74195,59650,0
74195,73113,16
74195,63307,0
74195,63322,0
74195,63323,0
74195,76401,16
74195,77409,16
74195,78396,16
74195,78410,16
74195,79324,16
74195,73158,16
74195,74214,16
74195,74234,16
74195,77408,16
74195,75328,16
74195,63309,0
74195,63324,0
74195,72107,16
74195,73134,16
74195,79323,16
74195,80285,16
74195,64405,0
74195,75307,16
74195,72085,16
74195,65621,3
74195,65639,3
74195,65640,3
74195,66680,3
74195,74213,16
74195,74233,16
74195,75329,16
74195,71965,22
74195,77429,16
74195,76399,16
74195,77396,16
74195,76398,16
74195,79321,16
74195,72106,16
74195,73064,22
74195,79310,16
74195,75276,16
74195,75292,16
74195,77426,16
74195,81241,16
75294,62082,0
75294,81242,16
75294,82180,16
75294,59656,4
75294,62099,0
75294,80288,16
75294,74196,16
75294,80285,16
75294,79320,16
75294,78409,16
75294,79321,16
75294,79310,16
75294,75276,16
75294,75292,16
75294,79309,16
75294,80289,16
75294,81241,16
75294,82181,16
80276,65550,0
80276,66618,0
80276,82169,18
80276,83131,18
80276,77381,16
80276,77397,16
80276,80268,16
80276,80269,16
80276,73156,16
80276,74231,16
80276,77411,16
80276,78397,16
80276,80254,16
80276,80255,16
80276,80270,16
80276,76401,16
80276,77369,16
80276,77409,16
80276,78364,16
80276,78396,16
80276,78410,16
80276,79322,16
80276,80286,16
80276,74232,16
80276,78412,16
80276,79311,16
80276,79324,16
80276,73157,16
80276,73158,16
80276,74214,16
80276,74215,16
80276,74234,16
80276,78386,16
80276,78387,16
80276,79300,16
80276,80237,16
80276,80256,16
80276,80278,16
80276,80288,16
80276,75328,16
80276,76314,16
80276,81206,20
80276,81218,20
80276,79323,16
80276,80285,16
80276,80287,16
80276,82171,20
80276,78374,16
80276,68796,16
80276,80277,16
80276,69990,7
80276,71015,7
80276,79320,16
80276,70941,22
80276,76399,16
80276,78385,16
80276,71990,22
80276,77428,16
80276,77396,16
80276,78375,16
80276,77370,16
80276,79276,16
80276,79321,16
80276,79310,16
80276,80289,16
80276,82172,20
80276,82186,20
80276,81241,16
80276,83132,18
80276,83104,18
80276,83122,18
80276,83123,18
80276,83124,18
80276,84088,18
80276,84101,18
80276,84102,18
80276,84089,18
60753,60754,4
60753,60757,0
60753,60779,0
60753,62055,0
60753,62069,0
60753,62082,0
60753,62098,0
60753,63279,0
60753,62080,0
60753,63294,0
60753,59656,4
60753,63278,0
60753,75278,0
60753,63311,0
60753,63326,0
60753,64390,0
60753,64407,0
60753,64437,0
60753,66629,0
60753,75308,0
60753,60737,4
60753,62097,0
60753,63310,0
60753,76385,4
60753,60768,0
60753,62099,0
60753,62112,0
60753,63291,0
60753,63312,0
60753,64406,0
60753,64422,0
60753,65588,0
60753,78412,4
60753,79311,4
60753,79324,4
60753,60756,0
60753,62066,4
60753,65551,0
60753,63295,0
60754,60757,4
60754,62055,4
60754,62080,4
60754,59656,4
60754,59657,4
60754,63278,4
60754,62079,4
60754,60737,4
60754,60765,4
60754,60768,4
60754,60756,4
60754,62066,4
60754,65551,4
60754,63280,4
60754,63295,4
60757,62055,0
60757,62069,0
60757,63241,4
60757,64378,0
60757,65550,0
60757,63279,0
60757,63325,0
60757,59650,0
60757,70888,0
60757,81244,0
60757,59656,4
60757,59657,0
60757,63278,0
60757,62095,0
60757,63292,0
60757,60720,0
60757,63308,0
60757,63311,0
60757,64390,0
60757,64407,0
60757,66610,0
60757,69770,0
60757,69781,0
60757,70861,0
60757,77409,16
60757,78396,16
60757,60721,0
60757,60765,0
60757,60740,0
60757,60768,0
60757,63277,0
60757,65569,0
60757,66644,0
60757,67653,0
60757,68697,3
60757,68711,3
60757,68712,3
60757,72060,16
60757,72087,16
60757,73111,16
60757,73157,16
60757,73158,16
60757,74234,16
60757,76370,16
60757,76382,16
60757,77408,16
60757,78386,16
60757,78387,16
60757,79300,16
60757,80217,4
60757,80237,16
60757,80256,16
60757,80278,16
60757,80288,16
60757,65604,0
60757,62096,0
60757,65551,0
60757,64434,0
60757,63280,0
60757,63295,0
60757,64451,0
60757,82158,0
60757,82139,0
60757,83108,0
60757,83107,0
60779,62055,0
60779,62069,0
60779,62082,0
60779,62098,0
60779,59650,0
60779,62080,0
60779,59656,4
60779,59657,0
60779,63278,0
60779,62079,0
60779,62095,0
60779,63292,0
60779,63308,0
60779,63311,0
60779,63326,0
60779,63327,0
60779,64390,0
60779,60765,0
60779,60740,0
60779,63310,0
60779,60768,0
60779,62099,0
60779,63312,0
60779,64422,0
60779,65588,0
60779,62078,0
60779,65569,0
60779,63293,0
60779,62096,0
60779,66630,3
60779,67654,3
60779,64388,0
60779,64421,0
60779,65551,0
60779,65570,0
60779,63280,0
60779,63295,0
60779,83065,18
60779,66631,3
60779,67655,3
60779,82112,18
62055,62069,0
62055,62082,0
62055,62098,0
62055,63325,0
62055,59650,0
62055,62080,0
62055,65603,0
62055,59656,4
62055,59657,0
62055,63278,0
62055,62095,0
62055,63292,0
62055,60720,0
62055,63308,0
62055,63311,0
62055,63326,0
62055,64390,0
62055,80253,0
62055,60721,0
62055,60765,0
62055,62097,0
62055,60740,0
62055,63310,0
62055,60768,0
62055,62099,0
62055,62112,0
62055,60756,0
62055,73111,16
62055,65604,0
62055,62096,0
62055,62110,0
62055,63309,0
62055,63324,0
62055,72086,16
62055,72107,16
62055,73134,16
62055,65551,0
62055,64434,0
62055,63280,0
62055,63295,0
