id,extid,group,bridgeness,influence,degree,x,y,z
1629,206274,17,0.01405,14,14,20.7125,6.3598,76.4281
1630,206294,8,11.95335,35,46,26.2997,4.3814,75.6719
1631,206295,24,8.15383,45,50,25.407,4.4251,75.2256
1632,206304,24,7.97289,45,50,24.6538,4.5014,74.8014
1633,206305,24,0.01606,16,16,23.9048,4.5637,74.4369
1634,206307,5,4.52136,8,14,22.86,5.0928,73.697
1635,206308,10,28.23371,21,58,21.0269,6.3465,74.0396
1636,206309,10,28.23103,21,58,20.6609,6.8537,74.297
1637,206322,24,6.77207,12,21,22.9938,4.7749,73.6088
1638,206323,24,6.77022,12,21,22.5912,5.0695,73.5439
1639,206324,24,8.00791,22,28,22.1714,5.3097,73.5222
1640,206325,24,36.41660,37,76,21.8117,5.6725,73.6177
1641,206326,24,32.88601,35,71,21.3762,6.1919,73.8091
1642,209975,15,6.76303,9,16,30.6678,8.3448,80.683
1643,210076,13,13.35145,83,92,37.729,12.3109,72.1053
1644,210940,15,45.44178,57,109,29.5992,10.9962,75.4588
1645,211754,15,36.36318,47,77,29.4029,11.4165,75.7096
1646,211762,13,55.42948,41,118,29.4268,11.126,74.709
1647,213521,1,5.21385,8,17,30.5555,12.1308,75.9978
1648,213537,6,6.32692,12,21,31.0844,11.7421,75.3472
1649,213538,6,6.32692,12,21,30.1657,12.0844,75.3323
1650,213554,6,6.98373,15,23,30.5393,11.6746,74.6153
1651,213585,15,30.98077,85,108,36.1792,12.3675,69.293
1652,213586,15,5.95444,25,31,35.6296,12.1457,69.7518
1653,214520,15,6.57304,34,40,36.6204,12.6962,69.0473
1654,207179,10,29.08228,19,57,34.3451,9.3965,77.2841
1655,207180,10,29.08617,19,57,33.9128,9.4076,77.0968
1656,207183,8,23.84794,82,102,28.337,3.7475,77.9433
1657,207194,15,10.30076,15,25,34.0595,9.4485,76.4544
1658,210048,15,19.98702,33,51,29.8899,10.6053,74.2055
1659,210096,13,37.94987,82,117,37.0166,11.8823,71.3427
1660,212630,15,1.30426,21,21,31.5118,11.2058,72.9002
1661,208177,15,10.42103,27,34,32.2014,9.8841,75.9717
1662,208190,23,7.82326,4,18,34.0929,9.6956,75.5084
1663,209117,15,39.66142,66,97,31.1529,10.2072,75.1317
1664,209993,15,2.00344,20,22,31.5909,10.2719,78.8765
1665,210112,13,24.26053,75,91,37.6539,12.0114,70.4943
1666,210993,13,35.29667,65,103,38.4128,12.582,70.8086
1667,210994,13,23.28376,68,84,37.847,12.195,70.5426
1668,211006,13,41.92513,68,110,37.7742,12.0931,70.0301
1669,210033,15,0.01907,19,19,29.8822,10.7229,75.2159
1670,210113,13,25.04734,71,88,37.2938,11.8262,70.5407
1671,212693,1,9.79556,43,53,38.1984,12.9836,68.1172
1672,213549,15,0.01405,14,14,35.5143,11.4496,73.0288
1673,213550,15,4.65506,14,17,34.7275,11.3658,73.56
1674,213592,15,19.53181,47,64,36.8982,12.6661,68.7491
1675,213595,1,18.87743,12,43,35.3523,11.7473,69.8032
1676,213609,1,0.03713,37,37,38.6573,13.4654,68.1417
1677,214519,15,18.68487,43,58,37.1611,13.0187,68.6328
1678,215398,12,3.49510,10,14,37.7314,13.4459,69.7527
1679,215404,15,7.60512,29,34,38.2421,13.8611,69.0331
1680,215405,15,0.02609,26,26,37.462,13.4508,69.1762
1681,207197,15,30.90404,27,60,32.5692,9.8044,76.2495
1682,207208,15,15.75032,44,54,33.6511,9.4649,75.8477
1683,207211,15,51.99738,62,108,32.4391,9.5745,75.6873
1684,208178,1,24.46101,7,53,31.7876,9.8677,75.4778
1685,208192,15,27.65759,67,81,32.8624,9.4119,74.987
1686,208193,15,22.92306,45,59,32.2434,9.4204,75.0196
1687,208194,23,7.64083,68,73,31.6251,9.5188,74.5202
1688,208206,15,25.12785,47,69,32.5678,9.4796,74.1109
1689,208207,23,6.92180,69,72,31.8895,9.4038,73.9561
1690,209099,1,21.08428,14,50,31.5272,10.4018,76.1366
1691,209100,15,24.95094,38,59,31.2305,10.6545,76.654
1692,210097,13,27.72612,90,114,36.048,11.6647,71.6422
1693,210977,13,14.17686,20,46,39.2558,12.7994,71.6018
1694,210978,13,17.67539,37,61,38.5407,12.7683,71.5392
1695,211845,15,38.65108,70,106,34.8483,11.6286,70.2217
1696,213504,23,0.03402,7,7,34.446,11.5003,77.2233
1697,213533,15,0.00803,8,8,35.9849,11.4646,74.1813
1698,213534,15,0.00702,7,7,34.7339,11.4602,74.6818
1699,213560,15,0.01204,12,12,32.8117,11.3751,73.37
1700,207210,15,45.29608,41,88,32.7179,9.4689,75.6513
1701,208191,15,21.72270,80,90,33.4259,9.4974,75.1607
1702,208205,23,21.92351,30,73,33.146,9.5625,74.4472
1703,209118,15,16.18134,46,57,30.8021,10.5349,75.7122
1704,210018,23,11.84292,14,38,30.5536,10.7377,76.1099
1705,214531,15,6.18240,35,35,39.1519,13.8122,68.0477
1706,207213,24,0.03011,30,30,24.9216,4.6376,75.2151
1707,207215,5,5.18953,8,17,23.3032,5.3406,74.4838
1708,207222,24,0.04014,40,40,24.2376,4.7454,74.7272
1709,207223,24,0.04014,40,40,23.623,4.9763,74.3802
1710,207225,5,4.55249,8,14,22.4283,5.5832,73.7552
1711,207226,24,6.96974,15,23,20.8237,7.0148,73.8907
1712,207227,24,7.60478,15,23,20.4826,7.416,74.2661
1713,207237,24,5.50119,10,18,22.2026,5.6203,73.5965
1714,207238,24,2.10594,4,7,21.8925,6.0254,73.5945
1715,207239,24,6.76929,25,32,21.5164,6.5147,73.6651
1716,207240,24,6.76929,25,32,21.1056,7.0373,73.6489
1717,209131,15,30.54157,42,76,30.7648,9.782,73.9348
1718,209132,15,58.10677,73,139,30.5885,10.2106,74.4492
1719,208179,23,15.16826,10,36,31.4419,9.7806,74.9223
1720,208222,15,31.50736,72,99,30.7953,9.6106,72.9748
1721,209116,23,15.16807,10,36,31.4918,10.0154,75.3942
1722,209148,15,37.59526,69,106,30.6461,9.6966,73.1566
1723,209149,15,58.05512,98,153,30.4486,9.9222,73.4549
1724,209166,15,29.52635,78,106,30.4746,9.7993,72.926
1725,208164,8,27.44303,40,72,25.3605,4.3044,77.1041
1726,208195,23,0.03613,36,36,31.1693,9.6412,74.2419
1727,208208,23,0.05218,52,52,31.3436,9.4892,73.6868
1728,208209,23,0.04616,46,46,30.9177,9.5826,73.4565
1729,208219,23,0.03613,36,36,32.1512,9.5334,73.4092
1730,208220,23,5.71121,24,31,31.6006,9.5408,73.1685
1731,208221,13,22.97674,33,56,31.069,9.5519,72.9912
1732,209145,23,0.04014,40,40,34.368,10.3269,74.628
1733,209146,23,0.03613,36,36,33.4501,9.9234,74.0427
1734,209161,23,15.34911,30,51,33.8348,10.4505,73.4726
1735,209162,23,0.03813,38,38,32.8337,9.911,73.3064
1736,209163,23,0.05118,51,51,32.0039,9.722,72.7428
1737,209180,13,11.91676,47,53,33.3981,10.5362,72.6603
1738,210019,15,3.07564,12,15,30.3186,10.959,76.3666
1739,209181,23,0.05419,54,54,32.5356,10.2278,72.4323
1740,208196,24,1.31533,35,36,24.0372,5.0685,75.3662
1741,208204,23,0.00301,3,3,33.6679,9.7676,74.7202
1742,209164,13,15.25405,39,53,31.3447,9.6628,72.4941
1743,209182,13,15.00437,39,53,31.7968,9.958,72.1273
1744,208210,5,5.24262,8,17,22.7274,5.7195,74.3885
1745,208211,5,0.00401,4,4,22.2296,6.3336,73.9749
1746,208212,24,3.78347,18,22,21.8342,6.8169,73.7115
1747,208213,24,4.85009,17,22,20.8189,7.5706,73.7138
1748,208214,24,4.85009,17,22,20.5383,7.7232,74.0524
1749,209192,13,3.87021,51,53,33.9643,10.7021,72.0993
1750,210077,13,14.19415,90,98,36.7778,11.9639,72.3954
1751,210078,13,3.26191,82,84,35.7136,11.5727,72.6723
1752,210098,13,3.47659,75,77,34.8977,11.143,71.8906
1753,210099,13,15.39083,66,77,33.8751,10.8473,71.5614
1754,210116,13,3.54472,75,77,34.5605,11.3109,71.1941
1755,210130,13,12.35777,76,80,36.3337,11.7039,70.1791
1756,210131,13,12.36520,76,80,36.0865,11.6915,70.3284
1757,211004,15,26.69247,39,72,39.755,13.0501,69.7436
1758,211008,13,12.39702,76,80,36.5676,11.7206,70.0954
1759,211019,15,27.23502,40,74,39.5226,12.8864,69.2133
1760,211023,13,11.44947,90,93,36.4548,11.758,69.7941
1761,211824,15,27.85647,44,77,40.3595,13.3125,69.4777
1762,211839,15,28.85065,44,79,39.7259,13.1175,68.9508
1763,213611,15,22.91682,66,85,37.2476,12.7795,68.5423
1764,213612,15,10.71828,32,40,36.692,12.5055,68.8395
1765,208223,24,3.78347,18,22,22.028,6.2201,73.6679
1766,208224,24,3.78347,18,22,21.5982,6.8018,73.6433
1767,208225,24,6.76929,25,32,21.2454,7.2363,73.6182
1768,211007,13,2.10744,68,68,36.9798,11.7199,70.006
1769,210032,15,1.65808,30,30,30.2782,10.5192,74.8842
1770,210047,15,48.18814,77,126,30.2271,10.3257,73.8271
1771,210100,13,3.43205,65,68,33.0125,10.7687,71.5414
1772,210992,13,22.55190,54,72,39.5311,12.927,70.7724
1773,211005,13,23.33793,60,77,38.781,12.5934,69.8798
1774,211021,13,32.84306,54,94,38.1825,12.394,69.07
1775,211022,13,13.09160,55,60,37.2227,11.959,69.3193
1776,211024,13,0.59945,76,76,35.6374,11.7456,70.1957
1777,211029,15,33.30293,59,95,37.9368,12.4783,68.666
1778,211030,13,16.39948,24,45,37.5917,12.3504,68.8442
1779,211840,15,34.12368,51,94,38.8408,12.7826,68.6309
1780,211841,15,33.13550,59,95,38.2429,12.612,68.5369
1781,211854,13,28.11867,62,87,36.9777,12.1216,68.8416
1782,213518,15,0.00803,8,8,34.6174,11.4824,75.9251
1783,213551,15,0.00401,4,4,33.6719,11.4162,73.9669
1784,214518,15,0.69914,17,17,38.0551,13.5687,68.3316
1785,214533,15,14.48330,48,59,37.7069,13.1938,68.2483
1786,210075,13,10.54571,20,36,38.2781,12.6903,71.8354
1787,210094,13,10.74720,30,41,38.1994,12.6531,71.3083
1788,210095,13,10.74723,30,41,37.7251,12.3351,71.0655
1789,209086,5,0.00301,3,3,23.0517,5.4875,78.1844
1790,212678,1,2.04006,15,17,34.6951,11.4823,70.3858
1791,211844,13,30.63554,59,93,35.4526,11.6777,69.5924
1792,211855,15,47.79397,75,122,36.1978,11.9762,69.0338
1793,211856,13,27.23120,32,77,35.8398,11.9394,69.1841
1794,212639,15,6.67998,26,30,33.4057,11.2148,71.652
1795,212640,15,11.50540,25,37,32.6294,11.1716,72.0142
1796,213574,15,6.42221,26,30,33.3574,11.2761,71.9786
1797,214513,15,11.67960,18,32,36.4044,12.5719,69.5438
1798,214514,13,6.71445,10,22,35.8636,12.3268,70.0666
1799,209133,5,0.00803,8,8,23.0055,5.723,75.4476
1800,209134,5,0.00803,8,8,22.379,6.491,75.2146
1801,209147,23,0.01405,14,14,32.974,9.6988,73.9401
1802,209150,5,0.01104,11,11,21.9679,7.141,74.3888
1803,209154,24,4.85009,17,22,20.6226,8.029,73.9469
1804,209159,13,0.02308,23,23,35.7429,11.2743,73.5476
1805,209178,13,0.02007,20,20,35.1813,11.0018,72.9481
1806,209193,13,2.68693,37,39,33.146,10.6601,72.026
1807,209194,13,0.04817,48,48,32.3745,10.5031,71.9483
1808,210062,13,0.02308,23,23,36.0856,11.5194,73.3137
1809,210079,13,0.02007,20,20,35.0627,11.0527,72.5036
1810,209160,13,2.07650,13,15,34.8404,10.7843,73.6011
1811,212691,15,21.58700,31,52,39.9566,13.7288,68.119
1812,214530,15,3.83557,19,22,40.1488,14.145,67.982
1813,209165,13,27.46522,56,82,30.7252,9.7268,72.5319
1814,211843,13,23.18243,73,89,36.223,11.841,69.391
1815,213610,15,24.09799,50,68,37.8987,13.0809,68.1173
1816,209179,13,3.19937,25,27,34.4436,10.7909,72.6934
1817,209183,13,20.13248,61,79,31.1502,9.9075,71.9326
1818,209184,13,19.76365,61,79,30.7688,9.8776,72.0391
1819,209195,13,5.33648,14,20,31.7286,10.2545,71.8282
1820,209196,13,5.52646,14,20,31.391,10.1367,71.7497
1821,211842,13,18.55548,68,79,36.702,11.837,69.2292
1822,211850,13,6.26036,13,21,40.3249,13.563,68.4539
1823,211851,15,28.80677,39,74,39.3399,13.2959,68.3966
1824,212692,1,13.67087,9,32,38.9864,13.4248,68.2004
1825,209985,15,38.76296,50,89,31.1468,10.0234,79.9043
1826,209994,15,12.31097,42,47,31.3506,10.7023,78.9867
1827,210902,15,9.35206,24,30,30.3702,10.7055,79.7398
1828,210912,15,16.77083,53,58,30.6295,11.1848,79.0191
1829,211772,15,54.65866,114,157,29.5999,10.9738,73.8827
1830,211852,15,18.35224,40,55,38.5389,12.9107,68.2732
1831,211853,15,19.28646,39,55,37.8282,12.6055,68.4749
1832,212694,15,40.92948,54,93,37.4948,12.684,68.4998
1833,209984,15,45.43494,46,105,30.8915,9.2172,79.8741
1834,210005,15,5.08651,45,47,31.1099,11.0687,77.7332
1835,210004,15,0.02879,12,12,31.3477,10.8159,77.5513
1836,210050,5,0.00702,7,7,21.5191,8.0349,74.3661
1837,210051,5,0.00702,7,7,21.2205,8.1351,73.9021
1838,210080,13,25.87700,54,75,31.1517,10.128,71.7785
1839,210081,13,22.98430,52,71,30.8249,10.0717,71.8665
1840,210082,15,43.81272,83,127,30.5327,10.1513,72.2391
1841,211020,15,0.00702,7,7,39.1315,12.7244,69.1664
1842,212597,15,10.42003,21,34,28.8862,12.0559,76.8617
1843,212629,15,0.00602,6,6,32.2978,11.2633,72.5648
1844,213565,1,3.93087,7,13,34.6339,11.3389,71.9038
1845,213568,15,0.00602,6,6,32.2387,11.3218,72.9602
1846,213573,1,3.93087,7,13,34.0072,11.2438,71.5994
1847,214511,15,9.71438,31,38,37.6504,13.4796,68.7366
1848,214512,15,0.01505,15,15,37.0059,13.0916,69.0637
1849,215412,15,7.17453,31,37,38.1854,13.7568,68.5506
1850,210101,13,0.00702,7,7,32.3177,10.7097,71.6777
1851,210102,13,5.58062,14,20,31.7331,10.5403,71.7791
1852,210103,13,22.98470,52,71,31.2557,10.3467,71.7835
1853,210114,13,3.45950,32,34,36.4892,11.6913,70.6089
1854,210115,13,0.01806,18,18,35.4901,11.6932,71.0349
1855,210117,13,0.02709,27,27,33.5968,10.9867,70.9549
1856,213608,15,10.01673,21,27,39.5425,13.8317,68.0247
1857,210118,13,5.59449,49,53,32.8347,10.8554,71.2679
1858,210119,13,5.33649,14,20,32.3114,10.8787,71.4923
1859,212617,15,45.74652,89,120,29.4918,11.4196,74.834
1860,210886,13,13.89096,33,44,30.0324,10.1056,81.057
1861,210929,15,26.32095,41,62,29.944,11.2608,76.535
1862,211746,15,25.89261,47,67,29.5154,11.5455,76.5633
1863,210895,15,31.10983,42,69,29.8579,10.8826,80.03
1864,210903,15,3.66989,26,26,29.9139,11.4851,79.1543
1865,210921,15,20.30415,53,65,30.2379,11.6099,77.6595
1866,210922,15,9.25873,27,34,29.4923,11.7664,77.5015
1867,211755,15,2.79026,52,54,29.2106,11.7092,76.2447
1868,212605,15,13.49303,51,61,29.2086,11.8636,75.9059
1869,212606,15,0.03312,33,33,29.0667,11.8317,76.4084
1870,210913,15,15.36042,49,52,29.7798,11.779,78.1908
1871,211731,15,2.57139,32,34,29.1939,11.8501,78.3054
1872,212590,15,2.55795,32,34,28.8952,11.91,77.446
1873,213580,13,21.19787,29,51,35.2895,11.9732,70.3802
1874,213587,13,21.29019,29,51,34.9734,11.5642,70.2172
1875,214498,13,2.12169,11,13,37.1919,12.9077,70.4181
1876,210954,15,38.67632,108,137,29.5438,10.8348,74.4685
1877,211738,15,0.04315,43,43,29.1326,11.8233,77.462
1878,211747,15,0.04315,43,43,29.2666,11.7374,76.8936
1879,212598,15,0.04315,43,43,28.9897,11.8655,76.7572
1880,213519,15,4.97803,7,12,33.2416,11.5414,76.214
1881,214506,15,3.94100,15,19,36.9817,13.0749,69.6463
1882,215386,13,1.15377,8,8,38.5476,13.1347,71.4342
1883,210979,15,42.71597,84,127,30.7318,10.3771,72.0581
1884,210980,15,44.76194,85,130,30.402,10.3972,72.5589
